Exon	Cov_min_total	Cov_max_total	std_median	mean_median	median_median	mad
SARM1_28367068	2	1056	138.151857486428	574.729166666667	582.75	143.8122
SARM1_28367624	2	1189	175.315409784198	733.166666666667	753	164.93925
SARM1_28368430	0	1010	103.009880404711	424.083333333333	418.5	91.55055
SARM1_28368782	5	1264	127.059407264046	519.802083333333	520.75	115.27215
SARM1_28369198	0	1240	158.954172886446	678.583333333333	678.5	171.2403
SBDS_66988080	3	1074	137.408921721324	559.28125	583.25	131.2101
SBDS_66991046	0	1103	117.803145615986	475.9375	493.5	113.78955
SBDS_66993127	1	934	111.512313269156	440.1875	455.5	102.67005
SBDS_66994156	2	1037	108.260876785549	423.385416666667	445.75	87.10275
SBDS_66995200	2	974	124.303912469165	495.510416666667	526.25	102.67005
SCAP_47413564	1	1460	154.088360887489	633.479166666667	637.25	172.7229
SCAP_47414492	1	680	76.5288319734919	334.052083333333	331.25	64.12245
SCAP_47414736	4	1477	156.603848976276	672.104166666667	696	153.4491
SCAP_47417032	0	1363	162.022826064046	659.614583333333	675.75	141.21765
SCAP_47418044	1	1330	171.151190627443	702.9375	722.5	184.5837
SCAP_47419238	1	1275	165.84570367989	703.895833333333	720.25	147.14805
SCAP_47420464	1	1372	101.542805646417	419.677083333333	421.75	100.0755
SCAP_47422368	1	932	99.3009023897846	421.28125	435.75	71.9061
SCAP_47423868	2	979	114.080450957998	459.458333333333	453.25	112.6776
SCAP_47425428	6	1061	115.815234057167	486.208333333333	484.75	117.1254
SCAP_47425906	1	901	116.170057542826	456.083333333333	461.75	118.608
SCAP_47427088	5	586	65.7682066316704	283.354166666667	287.25	69.31155
SCAP_47427356	1	1112	152.37128622299	623.958333333333	636.25	142.70025
SCAP_47428422	0	1270	148.191024651407	587.875	597	159.00885
SCAP_47434951	0	748	81.8977473678988	315.09375	313.25	68.1996
SCAP_47442771	1	1220	174.988241436268	655.15625	660.25	193.84995
SCAP_47475709	0	532	65.8721628912519	187.666666666667	190	81.543
SCARB1_124778296	1	673	57.4075256622298	242.90625	244	55.22685
SCARB1_124782626	2	1252	131.764850977088	530.802083333333	539.75	119.71995
SCARB1_124786267	0	984	111.780916499373	467.510416666667	478.75	112.6776
SCARB1_124787311	2	1375	154.148104714449	591.427083333333	600.5	168.2751
SCARB1_124795110	0	812	92.9976257751922	349.177083333333	346.5	102.2994
SCARB1_124800063	0	669	74.6901511814686	283.34375	285.25	69.31155
SCARB1_124807670	2	1124	114.649983355911	468.84375	477	118.23735
SCARB1_124810111	3	1227	131.395697585468	543.354166666667	560.25	120.8319
SCARB1_124811796	3	1003	107.381600227301	422.354166666667	420.5	90.80925
SCARB1_124814112	3	1341	167.121484033418	675.625	689.5	165.68055
SCARB1_124814882	3	1519	175.054380798374	675.53125	673.25	176.80005
SCARB1_124817459	2	1110	136.998794773909	542.729166666667	559	139.3644
SCARB1_124863505	0	1489	200.870231907292	647.78125	663.5	219.05415
SEC23B_18507295	3	957	113.880318538168	429.833333333333	436	122.3145
SEC23B_18507683	3	917	120.298947495882	489.59375	508.25	116.75475
SEC23B_18510644	0	1631	146.201295157306	622.604166666667	635.25	130.83945
SEC23B_18512094	0	736	87.0391791417736	224.479166666667	206.25	76.3539
SEC23B_18515573	0	895	91.65649524484	366.541666666667	374.25	71.1648
SEC23B_18524342	2	1488	173.543845503252	733.958333333333	763.5	165.68055
SEC23B_18524856	1	1233	135.65829778847	549.083333333333	552	123.0558
SEC23B_18525698	1	1268	145.302056076299	602.8125	622.75	134.9166
SEC23B_18526282	0	1369	170.091047466325	671.09375	688.5	180.50655
SEC23B_18527432	5	1116	121.171515781153	493.03125	517.25	106.0059
SEC23B_18530620	4	1296	136.166069454709	486.59375	496	108.9711
SEC23B_18532584	1	813	80.1625896546628	343.791666666667	346	63.0105
SEC23B_18535576	3	1057	117.562628548386	483.166666666667	507.5	113.4189
SEC23B_18542229	0	601	72.2917374353282	276.520833333333	288	62.63985
SEC23B_18542928	1	1373	138.799196999716	555.46875	562.5	151.2252
SEC23B_18545874	0	1112	83.1117543971467	372.760416666667	370.25	70.05285
SEC23B_18548519	1	894	96.6721348798817	397.84375	398.25	87.84405
SEC23B_18551011	1	1183	124.763932673977	434.40625	438	104.5233
SEC23B_18554145	0	1167	129.358809844545	519.770833333333	523.5	136.02855
SEC23B_18555028	3	1152	128.518553159478	514.197916666667	520.5	105.2646
SEC23B_18560560	1	1407	135.156095319265	554.260416666667	569	90.4386
SEPTIN5_19723280	2	1057	138.59839450768	563.46875	609.5	105.2646
SEPTIN5_19723764	0	1273	119.612872429712	361.677083333333	367	129.7275
SERPINC1_173903598	2	1063	137.435516391434	568.572916666667	579	116.3841
SERPINC1_173907361	1	587	61.1913309984486	259.8125	265.25	56.70945
SERPINC1_173909462	1	1255	127.610595546548	534.4375	549.75	120.8319
SERPINC1_173910701	1	829	94.2167318112419	348.875	363.75	88.2147
SERPINC1_173911709	3	1014	100.864001878767	438.46875	457	73.01805
SERPINC1_173914463	5	1302	165.842481326675	673.822916666667	681.5	172.7229
SERPINC1_173917128	1	1081	141.822840100919	571.177083333333	582.5	167.16315
SERPINE1_101126955	4	806	116.346252000698	441.666666666667	442.5	118.608
SERPINE1_101128104	1	1118	159.922253661934	671.395833333333	700.75	181.24785
SERPINE1_101130330	0	1165	137.74238307705	563.4375	584.25	138.25245
SERPINE1_101131784	3	1022	133.056452318353	530.291666666667	533.5	153.4491
SERPINE1_101133605	1	1175	119.854055292407	451.010416666667	459	129.7275
SERPINE1_101135424	1	857	88.0905898314001	375.177083333333	386.25	78.5778
SERPINE1_101136921	0	667	78.4128964902643	288.864583333333	284.75	78.20715
SERPINE1_101137315	1	1189	134.67492341029	567.177083333333	572.25	126.021
SERPINF2_1742619	3	772	83.0466569442138	295.552083333333	297	86.36145
SERPINF2_1744705	3	1298	144.754290165358	494.5625	502.75	176.05875
SERPINF2_1745617	3	736	95.1836317801819	371.708333333333	371	85.2495
SERPINF2_1746929	1	1656	152.461912099243	633.59375	676	114.9015
SERPINF2_1748508	4	1044	107.010635697964	422.645833333333	429	86.7321
SERPINF2_1752495	3	1597	234.396698049989	908.333333333333	934.25	236.84535
SERPINF2_1754031	0	1147	136.287959121187	543.833333333333	562.5	143.0709
SERPING1_57597432	0	920	95.0217756864706	309.770833333333	319.25	101.18745
SERPING1_57597980	0	861	109.279991663681	383.020833333333	405	117.1254
SERPING1_57599788	0	958	132.598056433854	470.260416666667	472.5	144.5535
SERPING1_57601981	0	1000	112.778023282291	458.729166666667	465.75	105.2646
SERPING1_57605920	4	1107	129.63384357421	488.135416666667	493.5	134.9166
SERPING1_57606356	0	761	82.5594341845458	323.09375	321.5	86.36145
SERPING1_57611627	1	1180	142.643917620215	540.75	560.75	134.1753
SERPING1_57614238	2	1308	180.73499344236	745.854166666667	776.25	171.9816
SFTPB_85659393	0	773	112.269241270532	455.770833333333	466	124.16775
SFTPB_85661182	3	1072	135.32020077427	520.833333333333	537	137.51115
SFTPB_85661948	3	999	106.268519454024	447.041666666667	443.5	95.6277
SFTPB_85663255	0	1048	126.474745537855	510.604166666667	515.25	127.13295
SFTPB_85665212	0	1041	116.673803764723	471.239583333333	479.75	110.4537
SFTPB_85665516	1	915	106.676841304684	425.65625	435.75	99.3342
SFTPB_85666559	0	1039	115.273818326146	442.5	447.25	104.89395
SFTPB_85667021	0	923	102.754932389249	425.84375	434.5	99.70485
SFTPB_85667621	1	949	104.464502755687	423.885416666667	426.25	99.3342
SFTPB_85668027	3	1009	145.321200551699	606.5625	635.5	134.1753
SLC11A2_50988024	1	1108	157.083059733193	663.947916666667	692.5	136.3992
SLC11A2_50990704	1	819	96.4351079907701	381.9375	391	100.44615
SLC11A2_50991514	2	698	73.6998108764666	299.614583333333	312.25	69.31155
SLC11A2_50992100	2	1172	112.418757110878	482.291666666667	475.25	91.1799
SLC11A2_50992748	0	942	105.273629761811	389.822916666667	388.25	124.16775
SLC11A2_50994467	1	778	82.8215626313711	343.90625	355.25	72.6474
SLC11A2_50995539	1	1077	114.322064640438	478.552083333333	495.75	95.6277
SLC11A2_50996727	0	1081	105.4686770751	454.833333333333	456.75	100.8168
SLC11A2_50999087	0	636	80.8962258530613	335.302083333333	350	74.50065
SLC11A2_51000245	0	618	65.6130857134762	267.947916666667	269.25	58.19205
SLC11A2_51004726	2	1041	113.042050619817	463.177083333333	469.75	101.18745
SLC11A2_51005252	2	980	106.146324052833	468.104166666667	482.75	96.369
SLC11A2_51008386	0	714	75.6594054554042	316.177083333333	318.75	68.9409
SLC11A2_51010605	2	1209	123.562457288061	496	517.5	111.9363
SLC11A2_51026220	4	801	76.5117817608958	324.479166666667	338.5	71.9061
SLC19A2_169465558	0	1013	139.791644206274	577.15625	608.25	129.7275
SLC19A2_169468020	1	867	82.4055229506248	320.25	336.25	78.20715
SLC19A2_169468554	1	665	83.442167406045	328.604166666667	342.5	69.6822
SLC19A2_169469874	4	1115	138.831507591036	567.9375	582.5	145.66545
SLC19A2_169477064	0	1298	136.713552003517	586.770833333333	615	110.4537
SLC19A2_169485473	5	996	129.31024007037	542.072916666667	562.75	88.956
SLC22A1_160157708	2	1075	111.386855021727	466.354166666667	472.5	103.41135
SLC22A8_62992946	1	1110	158.371353801081	622.59375	638.25	172.35225
SLC22A8_62994452	3	1280	153.581908056481	634.041666666667	653.75	168.64575
SLC22A8_62995640	4	1013	114.949780412335	451.677083333333	451.75	118.97865
SLC22A8_62995970	0	703	74.627725605689	305.729166666667	300.75	72.27675
SLC22A8_62998830	2	1113	127.788107510438	540.385416666667	556	138.99375
SLC22A8_62999598	3	979	112.07415066922	474.208333333333	485.25	117.1254
SLC22A8_63000650	1	849	93.1678443971413	350.447916666667	345.75	102.2994
SLC22A8_63014536	0	1095	148.775885762435	604.041666666667	591	148.63065
SLC22A8_63015638	6	855	132.324853714111	528.489583333333	544	137.8818
SLC25A38_39383435	1	1323	176.740681525804	678.385416666667	734.75	95.6277
SLC25A38_39389435	3	795	90.0528355303526	333.114583333333	328.5	93.03315
SLC25A38_39390344	3	851	97.855543771462	382.375	391	99.70485
SLC25A38_39391350	2	982	102.810927282157	439.84375	458.5	91.1799
SLC25A38_39391762	2	1123	119.546672074458	510.885416666667	521.25	118.608
SLC25A38_39394319	1	861	94.0816609745895	385.302083333333	397.75	80.0604
SLC25A38_39396307	2	1214	148.613100407026	594.552083333333	620.25	133.434
SLC37A4_119025903	2	881	95.521633860927	373.395833333333	377.5	92.29185
SLC37A4_119026525	4	1019	108.682387068307	437.020833333333	432.75	90.4386
SLC37A4_119026847	5	1349	166.032837890517	715.28125	728.25	134.9166
SLC37A4_119027537	2	1256	123.612217784644	531.84375	535.25	123.0558
SLC37A4_119028103	1	1503	185.800853970031	754.927083333333	768	184.95435
SLC37A4_119029131	0	1260	181.037812946114	741.791666666667	768.5	171.9816
SLC37A4_119030759	0	780	110.964962762995	455.020833333333	483.25	106.7472
SLC45A2_33944435	2	897	127.963508328166	507.927083333333	501.5	145.2948
SLC45A2_33947073	0	1331	186.353101074658	750.104166666667	767.75	185.69565
SLC45A2_33951495	3	949	102.197919659851	416.927083333333	432.5	89.6973
SLC45A2_33954270	2	1030	106.55824290596	446.354166666667	450.75	103.782
SLC45A2_33963600	1	1242	194.002773511925	772.65625	796.75	164.93925
SLC45A2_33982145	0	1117	144.655421765309	602.020833333333	611.75	142.70025
SLC45A2_33984109	2	1267	143.293157819954	578.083333333333	595.75	143.44155
SLC4A1_44250167	3	1128	154.992392858397	642.416666666667	655.75	152.7078
SLC4A1_44251069	0	1106	160.676346416865	659.125	663	145.66545
SLC4A1_44253028	0	1181	155.442727004341	598.822916666667	607	167.90445
SLC4A1_44254405	4	1052	101.119634136014	390.270833333333	403.5	86.7321
SLC4A1_44255131	0	587	61.5261253106734	233.0625	232	52.6323
SLC4A1_44255583	3	1245	145.673788740679	548.65625	550.75	151.59585
SLC4A1_44257260	1	1119	131.233667930163	525.78125	529.75	135.28725
SLC4A1_44258322	3	1049	124.045561865146	527.166666666667	530.75	108.9711
SLC4A1_44259072	2	835	101.310954312219	382.489583333333	387.25	117.1254
SLC4A1_44259750	0	654	68.9781152659182	249.34375	242.5	68.1996
SLC4A1_44260314	3	1370	154.379393798557	656.197916666667	646	139.3644
SLC4A1_44261484	1	806	88.1980508048797	364.947916666667	373.25	89.32665
SLC4A1_44262560	1	1100	112.211568295774	447.260416666667	458	100.8168
SLC4A1_44267964	1	485	40.5082282487282	166.15625	163	37.8063
SLFN14_35547949	2	1261	162.414526074923	687.520833333333	701.5	143.0709
SLFN14_35552640	0	1137	140.928399263497	605.322916666667	619.5	147.5187
SLFN14_35554519	1	1099	121.533156247075	448.395833333333	452.5	104.89395
SLFN14_35556913	0	1002	133.591907959803	552.75	575.5	118.23735
SLX4_3582051	1	1138	151.978650458002	612.729166666667	646.5	143.0709
SLX4_3583007	2	964	144.907513607818	590.9375	607.25	156.04365
SLX4_3584699	2	735	86.2232382163338	341.25	357	91.55055
SLX4_3588912	2	1296	166.61004712027	694.583333333333	712	173.4642
SLX4_3592609	4	1046	121.515297974551	500.145833333333	508.75	124.5384
SLX4_3594363	0	1135	138.259275335552	528.895833333333	550	129.7275
SLX4_3595529	2	717	91.2911230566049	357.875	375	87.4734
SLX4_3596063	1	1352	191.665870045369	790.302083333333	834.5	167.90445
SLX4_3597279	3	1241	126.565179574996	543.25	551.25	119.71995
SLX4_3600889	0	1427	149.354488339175	615.364583333333	632.75	131.2101
SLX4_3602027	1	1247	181.575204402263	741.15625	759.75	170.12835
SLX4_3606384	0	1471	189.221283258836	742.114583333333	746.5	191.2554
SLX4_3608269	0	1251	158.8466352999	644.541666666667	682	153.4491
SLX4_3611470	0	583	95.6816663324961	233.947916666667	223.5	109.34175
SMAD4_51030334	0	502	76.0299376459018	178.458333333333	176.25	77.46585
SMAD4_51046727	0	1143	146.537700819703	548.739583333333	552.75	133.434
SMAD4_51048595	2	1187	140.680449666753	577.354166666667	601.5	105.63525
SMAD4_51049189	2	1255	116.376787795456	461.416666666667	484.25	91.9212
SMAD4_51054691	2	1263	152.675603756034	615.520833333333	647.5	120.8319
SMAD4_51058035	0	965	128.48598558951	510.645833333333	516	130.83945
SMAD4_51059771	3	1514	155.956804348817	582.666666666667	589.5	149.7426
SMAD4_51065333	2	1360	150.007966322147	634.90625	646.75	131.9514
SMAD4_51066929	0	936	102.472966076891	399.9375	421.25	76.72455
SMAD4_51076586	2	1232	139.033830118979	565.84375	594.5	126.021
SMAD4_51078166	0	1424	170.388198822196	704.25	727.75	146.0361
SMARCD2_63832648	1	1099	119.631763613382	501.833333333333	505.25	119.71995
SMARCD2_63833534	1	692	76.7892417929872	310.114583333333	323	71.1648
SMARCD2_63833836	0	1220	114.806999625983	474.541666666667	477.75	110.82435
SMARCD2_63835322	0	1267	139.638616262106	587.40625	601.75	130.09815
SMARCD2_63836862	2	908	81.226910931028	367.552083333333	369	61.89855
SMARCD2_63837350	3	1213	153.479013266628	630.28125	653	147.5187
SMARCD2_63842368	0	1106	166.10732026004	425.916666666667	423.75	203.1162
SNORA56_154775113	0	1330	211.52955478788	526.864583333333	557.25	265.75605
SORL1_121469945	1	822	88.0273464269577	347.677083333333	364.25	94.1451
SORL1_121478060	3	1222	131.514903222044	483.979166666667	481.5	144.5535
SORL1_121487942	1	1103	127.516830692772	522.479166666667	526.75	138.25245
SORL1_121489956	0	938	97.084573699196	387.479166666667	402	75.98325
SORL1_121496787	0	720	76.1565437039797	311	328.25	74.50065
SORL1_121512933	1	1193	133.223575863209	527.260416666667	537	130.83945
SORL1_121514061	2	876	98.8712307967051	433.71875	451.75	78.94845
SORL1_121520567	5	1108	150.602366166789	611.958333333333	635	124.90905
SORL1_121522523	2	1076	113.663245305302	477.666666666667	475.25	109.34175
SORL1_121522831	5	1071	109.845587947306	434.25	439.5	89.32665
SORL1_121532387	0	931	99.9078825497136	411.260416666667	418	104.15265
SORL1_121543457	2	950	135.005371576874	554.166666666667	566	126.021
SORL1_121545153	2	897	118.108282429921	439.552083333333	426.25	118.23735
SORL1_121549903	0	1232	127.731114410908	506.583333333333	522	128.9862
SORL1_121550507	5	1127	121.844482904169	492.083333333333	505	115.27215
SORL1_121553847	3	1029	127.357762059238	508.145833333333	512.25	141.21765
SORL1_121555131	1	856	93.4626393812329	361.28125	363.25	101.5581
SORL1_121557239	6	1091	123.064036100654	497.65625	505.25	128.61555
SORL1_121558501	2	941	130.110385145441	522.770833333333	526.75	132.32205
SORL1_121559467	7	1336	149.212343560259	576.03125	582.75	150.11325
SORL1_121566850	3	1167	137.21431960093	628.166666666667	651.5	113.4189
SORL1_121570092	4	1025	118.846695886873	478.822916666667	489.25	123.0558
SORL1_121574181	2	854	91.3550758807873	363.677083333333	366.25	91.55055
SORL1_121577219	1	946	100.134164764151	421.760416666667	419	94.51575
SORL1_121583399	3	1029	102.602685439501	424.552083333333	427.25	97.8516
SORL1_121586155	3	1137	126.958968475718	503.489583333333	509.25	113.04825
SORL1_121587965	0	597	67.4960072367825	268.791666666667	273.25	70.4235
SORL1_121589203	0	601	68.098954777911	277.979166666667	281	66.717
SORL1_121589987	3	1019	123.000690117997	466.729166666667	464.25	124.5384
SORL1_121590911	2	1140	121.700887177195	496.854166666667	504	117.1254
SORL1_121595533	1	988	109.599762979729	444.84375	465.25	95.99835
SORL1_121604138	2	1136	125.227671651837	461.84375	468	130.83945
SORL1_121605056	1	684	66.7226681897135	302.895833333333	309.5	55.22685
SORL1_121605312	2	1236	154.854563145393	645.520833333333	665.25	147.14805
SORL1_121606781	2	991	103.058106393625	413.010416666667	407.25	82.2843
SORL1_121607117	1	867	87.0058590184943	376.208333333333	380	77.0952
SORL1_121608019	2	905	98.0379300421544	373.729166666667	377.75	102.2994
SORL1_121610997	1	866	93.032623515198	367.677083333333	378.5	93.03315
SORL1_121612664	2	914	98.010433638212	401.947916666667	407.25	75.6126
SORL1_121614780	1	756	105.440451056374	410.197916666667	422.25	89.6973
SORL1_121618712	0	1049	120.181111480705	480.520833333333	489.25	116.3841
SORL1_121619662	1	1185	128.987814432849	522.677083333333	517.25	127.5036
SORL1_121620974	2	1201	129.077324398048	544.708333333333	555.25	130.4688
SORL1_121622094	0	1293	132.605703521315	528.1875	543.5	106.7472
SORL1_121624994	5	1141	152.91006046468	593.802083333333	597.25	149.7426
SORL1_121627464	2	1377	193.828429275912	776.385416666667	783	197.55645
SORL1_121629336	2	788	88.9266347347533	345.729166666667	351.25	95.25705
SORL1_121629682	1	1000	108.361335715347	420.958333333333	443.75	92.29185
SORL1-AS1_121452041	0	1462	167.506342832695	570.052083333333	579	195.33255
SORT1_109313752	2	808	91.0438279763579	361.239583333333	381.5	80.0604
SORT1_109314202	0	691	70.3512842206122	276.125	277	65.9757
SORT1_109314604	1	606	64.6744087294468	249.447916666667	256.75	52.26165
SORT1_109316784	1	604	68.234407721934	274.791666666667	285	57.0801
SORT1_109317790	0	915	91.9557209200661	366.666666666667	370	87.84405
SORT1_109322842	1	1241	131.228128454593	556.114583333333	558	153.07845
SORT1_109324808	2	1026	130.906434410366	548.010416666667	562.5	135.28725
SORT1_109326902	3	1053	121.759033753278	512.40625	525	106.37655
SORT1_109327430	1	579	68.1384177364811	271.166666666667	290.75	60.7866
SORT1_109336173	2	698	75.5839911377539	309.166666666667	313.5	79.68975
SORT1_109340633	2	1160	128.61940417495	535.96875	551	129.35685
SORT1_109341923	4	1124	101.029751253271	437.25	451.5	86.36145
SORT1_109345696	0	804	86.8581218616505	328.916666666667	339.75	73.01805
